text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"#PKVideo:#UPElections2017 : 5<U+0935><U+0947><U+0902> <U+091A><U+0930><U+0923> <U+0915><U+0947> 11 <U+091C><U+093F><U+0932><U+094B><U+0902> <U+0915><U+0940> 51 <U+0938><U+0940><U+091F><U+094B><U+0902> <U+092A><U+0930> <U+092E><U+0924><U+0926><U+093E><U+0928> <U+091C><U+093E><U+0930><U+0940> https://t.co/LB9DLiu5Eo  #UPVotes #UPPolls2017",FALSE,0,NA,13-02-2017 07:34,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nileshg6838,11,TRUE,FALSE,NA,NA
#uppolls2017 #Vote4Cycle #UpWithAkhilesh https://t.co/wjAL43geeI,FALSE,20,NA,13-02-2017 07:34,TRUE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DigitalAtheist_,14,FALSE,FALSE,NA,NA
#UpWithAkhilesh #Vote4Cycle #uppolls2017 https://t.co/WuJhIAFmG7,FALSE,18,NA,13-02-2017 07:33,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DigitalAtheist_,14,FALSE,FALSE,NA,NA
<U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+0905><U+0927><U+094D><U+092F><U+0915><U+094D><U+0937> <U+0936><U+094D><U+0930><U+0940> <U+0905><U+0916><U+093F><U+0932><U+0947><U+0936> <U+092F><U+093E><U+0926><U+0935> <U+091C><U+0940> <U+0926><U+0947><U+0935><U+0930><U+093F><U+092F><U+093E> <U+0915><U+0940> <U+091C><U+0928><U+0938><U+092D><U+093E> <U+092E><U+0947><U+0902> @yadavakhilesh #Deoria #UPPolls2017,FALSE,0,NA,13-02-2017 07:32,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",sanjayvimal,21,TRUE,FALSE,NA,NA
#UpWithAkhilesh #Vote4Cycle #uppolls2017 https://t.co/KayDK4iw4z,FALSE,30,NA,13-02-2017 07:31,TRUE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DigitalAtheist_,21,FALSE,FALSE,NA,NA
"#upelections2017 #uppolls2017 23.2% Voter Turnout Recorded Till 11 am.Live Details....https://t.co/aTAbhri8qM",FALSE,0,NA,13-02-2017 07:30,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PDevi0906,0,FALSE,FALSE,NA,NA
"<U+092A><U+0942><U+0930><U+094D><U+0935><U+093E><U+0902><U+091A><U+0932> <U+0915><U+0947> <U+0906><U+0924><U+0947> <U+0939><U+0940> <U+0907><U+0928><U+0915><U+094B> <U+0930><U+093E><U+092E> <U+0915><U+0940> <U+092F><U+093E><U+0926> <U+0906><U+092F><U+0940> <ed><U+00A0><U+00BD><ed><U+00B1><U+00A4><U+091A><U+0941><U+0928><U+093E><U+0935><U+0940> <U+0938><U+0924><U+094D><U+0924><U+093E> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0907><U+0928><U+094D><U+0939><U+094B><U+0902><U+0928><U+0947> <U+0939><U+0930> <U+0936><U+0930><U+094D><U+092E> <U+092C><U+0947><U+091A> <U+0916><U+093E><U+092F><U+0940> <ed><U+00A0><U+00BD><ed><U+00B1><U+00A5>#uppolls2017<U+2026> https://t.co/t34OPdz9TU",FALSE,2,NA,13-02-2017 07:30,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oneindiaHindi,0,FALSE,FALSE,NA,NA
@MajorPoonia @KirtiAzadMP since his death how many Indian Soldiers died ? #uppolls2017 #India #ManipurElections2017 #ChandrashekharAzad,FALSE,0,NA,13-02-2017 07:25,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dharamvirtanwar,16,TRUE,FALSE,NA,NA
@ANINewsUP @ANI_news aur iski ninda karta hun #uppolls2017,FALSE,1,NA,13-02-2017 07:24,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oneindiaHindi,0,FALSE,FALSE,NA,NA
"<U+092F><U+0942><U+092A><U+0940> <U+091A><U+0941><U+0928><U+093E><U+0935>: <U+092A><U+093E><U+0902><U+091A><U+0935><U+0947><U+0902> <U+091A><U+0930><U+0923> <U+092E><U+0947><U+0902> 10 <U+092C><U+091C><U+0947> <U+0924><U+0915> 13% <U+0935><U+094B><U+091F><U+093F><U+0902><U+0917>, 51 <U+0938><U+0940><U+091F><U+094B><U+0902> <U+092A><U+0930> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+092E><U+0924><U+0926><U+093E><U+0928>#upelections2017 #uppolls2017<U+2026> https://t.co/ydW2x9Erq8",FALSE,0,NA,13-02-2017 07:19,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JagranPost,0,FALSE,FALSE,NA,NA
@ndtv @KirenRijiju Central Govt does not know? #DelhiHC #AAP #nurseryadmission #Sensex #Nifty #ManipurElections2017 #uppolls2017 #India,FALSE,0,NA,13-02-2017 07:18,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oneindiaHindi,0,FALSE,FALSE,NA,NA
27% voting in Uttar Pradesh fifth phase assembly elections till 11 am #uppolls2017,FALSE,0,NA,13-02-2017 07:18,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shubh88888,118,TRUE,FALSE,NA,NA
#uppolls: Voting in Fifth Phase Underway and 4 Other Updates: https://t.co/OUBky2oGPB #uppolls2017 #RapidWrap<U+2026> https://t.co/dJiLWSN2Sm,FALSE,0,NA,13-02-2017 07:17,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mr_rathoreji,36,TRUE,FALSE,NA,NA
"RT @Being_Janta: Breaking News: Kejriwal Ji just Voted for BJP <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>#StatePolls #UPPolls2017 #ElectionWithJagran #<U+092E><U+0947><U+0930><U+093E>_<U+0935><U+094B><U+091F>_<U+092D><U+093E><U+091C><U+092A><U+093E>_<U+0915><U+094B>#Battle<U+2026>",FALSE,0,NA,13-02-2017 07:15,FALSE,NA,8.31E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",kamleshRnarayan,16,TRUE,FALSE,NA,NA
"RT @Being_Janta: Just Voted for BJP and captured the moment for Kejriwal Ji <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>#StatePolls #UPPolls2017 #ElectionWithJagran #<U+092E><U+0947><U+0930><U+093E>_<U+0935><U+094B><U+091F>_<U+092D><U+093E><U+091C><U+092A><U+093E><U+2026>",FALSE,0,NA,13-02-2017 07:13,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YADAVBRANDAY,16,TRUE,FALSE,NA,NA
#uppolls2017 27% voting in fifth phase of assembly elections till 11 am,FALSE,0,NA,13-02-2017 07:11,FALSE,NA,8.31E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Archana_Kapoor8,3,TRUE,FALSE,NA,NA
"RT @india_24x7: <U+0905><U+092E><U+0947><U+0920><U+0940> <U+0938><U+0947> <U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938> <U+092A><U+094D><U+0930><U+0924><U+094D><U+092F><U+093E><U+0936><U+0940> <U+0905><U+092E><U+093F><U+0924><U+093E> <U+0938><U+093F><U+0902><U+0939> <U+0928><U+0947> <U+0915><U+093F><U+092F><U+093E> <U+0935><U+094B><U+091F>, <U+091C><U+093E><U+0928><U+093F><U+090F> India 24<U+00D7>7 <U+0938><U+0947> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+0939><U+093E>...#uppolls2017 @deepali_deep15 https://t<U+2026>",FALSE,0,NA,13-02-2017 07:11,FALSE,NA,8.31E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tarun_UP2017,3,TRUE,FALSE,NA,NA
27% voting in Uttar Pradesh fifth phase assembly elections till 11 am. #uppolls2017,FALSE,0,NA,13-02-2017 07:10,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sameeullah_dr,16,TRUE,FALSE,NA,NA
"#Gonda - <U+0905><U+092D><U+0908><U+092A><U+0941><U+0930> <U+092C><U+0947><U+0932><U+0938><U+0930> <U+092C><U+0942><U+0925> <U+092A><U+0930> <U+0924><U+094B><U+0921><U+093C><U+0940> <U+0917><U+0908> EVM, EVM <U+092C><U+0926><U+0932><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+092A><U+094D><U+0930><U+0936><U+093E><U+0938><U+0928><U+093F><U+0915> <U+091F><U+0940><U+092E> <U+0930><U+0935><U+093E><U+0928><U+093E>,<U+0924><U+0930><U+092C><U+0917><U+0902><U+091C> <U+0935><U+093F><U+0927><U+093E><U+0928><U+0938><U+092D><U+093E> <U+0915><U+093E> <U+092E><U+093E><U+092E><U+0932><U+093E><U+0964><U+2026> https://t.co/4TTfinXICo",FALSE,0,NA,13-02-2017 07:10,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheAKSingh_,41,TRUE,FALSE,NA,NA
"Over 12 percent turnout till 10 am in fifth phase of Uttar Pradesh assembly elections https://t.co/q0o9F1vwGF#uppolls2017",FALSE,22,NA,13-02-2017 07:08,TRUE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DigitalAtheist_,16,FALSE,FALSE,NA,NA
"<U+092A><U+093F><U+091B><U+0932><U+0947> <U+0926><U+093F><U+0928><U+094B><U+0902> <U+092A><U+094D><U+0930><U+0927><U+093E><U+0928><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940> <U+0915><U+094B> <U+0905><U+092A><U+0936><U+092C><U+094D><U+0926> <U+0915><U+0939><U+0947> <U+0917><U+090F> <U+091C><U+093F><U+0938><U+0938><U+0947> <U+0906><U+0939><U+0924> <U+0939><U+0942><U+0902>-<U+0930><U+093E><U+091C><U+0928><U+093E><U+0925> <U+0938><U+093F><U+0902><U+0939>, <U+0917><U+0943><U+0939><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940>#uppolls2017#rajnathsingh#BJP",FALSE,16,NA,13-02-2017 07:07,TRUE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",samajwadi4rUP,3,FALSE,FALSE,NA,NA
"<U+092A><U+093F><U+091B><U+0932><U+0947> <U+0926><U+093F><U+0928><U+094B><U+0902> <U+092A><U+094D><U+0930><U+0927><U+093E><U+0928><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940> <U+0915><U+094B> <U+0905><U+092A><U+0936><U+092C><U+094D><U+0926> <U+0915><U+0939><U+0947> <U+0917><U+090F> <U+091C><U+093F><U+0938><U+0938><U+0947> <U+0906><U+0939><U+0924> <U+0939><U+0942><U+0902>-<U+0930><U+093E><U+091C><U+0928><U+093E><U+0925> <U+0938><U+093F><U+0902><U+0939>, <U+0917><U+0943><U+0939><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940>#uppolls2017",FALSE,0,NA,13-02-2017 07:06,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Deeksha24986230,16,TRUE,FALSE,NA,NA
RT @indiatvnews: #UPPolls2017: 27 pc voting in #UttarPradesh fifth phase assembly #elections till 11 AM,FALSE,0,NA,13-02-2017 07:06,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Deeksha24986230,16,TRUE,FALSE,NA,NA
"27% voting in UP fifth phase assembly elections till 11 amhttps://t.co/zN46CHlW2S #Phase5 #uppolls2017<U+2026> https://t.co/ys1bjzZMCd",FALSE,0,NA,13-02-2017 07:04,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",up_election,2,TRUE,FALSE,NA,NA
Pradhanmantri ji ke baare apshabd kahe gaye hain aur is se main aahaat hoon: HM Rajnath Singh #uppolls2017,FALSE,0,NA,13-02-2017 07:04,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",up_election,2,TRUE,FALSE,NA,NA
#UPPolls2017: 27 pc voting in #UttarPradesh fifth phase assembly #elections till 11 AM,FALSE,0,NA,13-02-2017 07:03,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chunaav2017,2,TRUE,FALSE,NA,NA
#uppolls2017 : 27.00% voting recorded in fifth phase of UP assembly elections till 1100 hours,FALSE,0,NA,13-02-2017 07:03,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oneindiaHindi,0,FALSE,FALSE,NA,NA
27% voting in Uttar Pradesh fifth phase assembly elections till 11 am #uppolls2017 @INCIndia @BJP4India @samajwadiparty @BspUp2017,FALSE,0,NA,13-02-2017 07:03,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chunaav2017,2,TRUE,FALSE,NA,NA
"27% voting in #UttarPradeshElection2017 fifth phase till 11 am #uppolls2017  https://t.co/8GqRCDJvWw",FALSE,0,NA,13-02-2017 07:00,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Riya46160308,16,TRUE,FALSE,NA,NA
#Vote4Cycle #uppolls2017 @MediaCellSP @UPCC_Official @yadavakhilesh #BattlegroundUP https://t.co/tqXtF8zUFr,FALSE,0,NA,13-02-2017 07:00,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Riya46160308,16,TRUE,FALSE,NA,NA
"#BattleforStates LIVE updates: 12-13% turnout till 10 AM in fifth phase of #UPPollshttps://t.co/XI2f4vBavy#uppolls2017",FALSE,1,NA,13-02-2017 07:00,FALSE,NA,8.31E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UPPolls2017,0,FALSE,FALSE,NA,NA
27% voting in Uttar Pradesh fifth phase assembly elections till 11 am #uppolls2017 - Source ANI<U+2026> https://t.co/Mez6nzf5YE,FALSE,0,NA,13-02-2017 06:59,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JagranPost,0,FALSE,FALSE,NA,NA
"LIVE <U+092F><U+0942><U+092A><U+0940> <U+0935><U+093F><U+0927><U+093E><U+0928><U+0938><U+092D><U+093E> <U+091A><U+0941><U+0928><U+093E><U+0935> : <U+0930><U+093E><U+091C><U+094D><U+092F><U+0938><U+092D><U+093E> <U+0938><U+093E><U+0902><U+0938><U+0926> <U+0935><U+093F><U+0928><U+092F> <U+0915><U+091F><U+093F><U+092F><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+091F><U+0930><U+093E> <U+092E><U+0924><U+0926><U+093E><U+0928> <U+0915><U+0947><U+0902><U+0926><U+094D><U+0930> <U+092A><U+0930> <U+0921><U+093E><U+0932><U+093E> <U+0935><U+094B><U+091F>https://t.co/84FXwZno5c#upelections2017 #uppolls2017",FALSE,0,NA,13-02-2017 06:56,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jyotibh95428102,16,TRUE,FALSE,NA,NA
Hausla Poshan Yojna-Another big step towards health development in UP https://t.co/KIatywEDNk @yadavakhilesh<U+2026> https://t.co/yS5D0TshVN,FALSE,0,NA,13-02-2017 06:56,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jyotibh95428102,16,TRUE,FALSE,NA,NA
#UttarPradeshElection2017 <U+0C09><U+0C24><U+0C4D><U+0C24><U+0C30><U+0C2A><U+0C4D><U+0C30><U+0C26><U+0C47><U+0C36><U+0C4D><U+200C> <U+0C10><U+0C26><U+0C4B><U+0C26><U+0C36> <U+0C05><U+0C38><U+0C46><U+0C02><U+0C2C><U+0C4D><U+0C32><U+0C40> <U+0C0E><U+0C28><U+0C4D><U+0C28><U+0C3F><U+0C15><U+0C32><U+0C41>: <U+0C09><U+0C26><U+0C2F><U+0C02>11 <U+0C17><U+0C02><U+0C1F><U+0C32> <U+0C35><U+0C30><U+0C15><U+0C42> 27<U+0C36><U+0C3E><U+0C24><U+0C02> <U+0C13><U+0C1F><U+0C3F><U+0C02><U+0C17><U+0C4D><U+200C> <U+0C28><U+0C2E><U+0C4B><U+0C26><U+0C41> #Voting  #uppolls2017,FALSE,3,NA,13-02-2017 06:54,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",oneindiaHindi,0,FALSE,FALSE,NA,NA
Pradhanmantri ji ke baare apshabd kahe gaye hain aur is se main aahaat hoon: HM Rajnath Singh #uppolls2017 https://t.co/Ry65EtSj4i,FALSE,0,NA,13-02-2017 06:53,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nehusharma76,16,TRUE,FALSE,NA,NA
"#uppolls2017 Near about 26 % polling till 11 am",FALSE,0,NA,13-02-2017 06:53,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nehusharma76,16,TRUE,FALSE,NA,NA
"#uppolice @igzonelucknow <U+0915><U+092E><U+093F><U+0936><U+094D><U+0928><U+0930>/<U+0921><U+0940><U+0906><U+0908><U+091C><U+0940> <U+092B><U+0948><U+091C><U+093C><U+093E><U+092C><U+093E><U+0926>,<U+091C><U+0928><U+0966><U+0905><U+092E><U+094D><U+092C><U+0947><U+0921><U+0915><U+0930><U+0928><U+0917><U+0930> <U+092E><U+0947><U+0902> <U+0925><U+093E><U+0928><U+093E> <U+092E><U+0939><U+0930><U+0941><U+0906> <U+0905><U+0928><U+094D><U+0924><U+0930><U+094D><U+0917><U+0924> <U+092E><U+0924><U+0926><U+093E><U+0928> <U+0915><U+0947><U+0902><U+0926><U+094D><U+0930> <U+0915><U+093E> <U+0928><U+093F><U+0930><U+0940><U+0915><U+094D><U+0937><U+0923> <U+0915><U+0930><U+2026> https://t.co/DQQaxqg4bR",FALSE,0,NA,13-02-2017 06:52,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JagranPost,0,FALSE,FALSE,NA,NA
"RT @samachar_plus: <U+0939><U+093E><U+0908><U+0915><U+094B><U+0930><U+094D><U+091F> <U+092E><U+0947><U+0902> <U+091C><U+0940><U+0924><U+0947> <U+0939><U+0948><U+0902>, <U+0938><U+0941><U+092A><U+094D><U+0930><U+0940><U+092E> <U+0915><U+094B><U+0930><U+094D><U+091F> <U+092E><U+0947><U+0902> <U+092D><U+0940> <U+091C><U+0940><U+0924><U+0947><U+0902><U+0917><U+0947>, <U+092C><U+0928><U+0947><U+0917><U+093E> <U+0930><U+093E><U+092E> <U+092E><U+0902><U+0926><U+093F><U+0930>:-@rsprasad #UPPolls2017 #UPElection2017  https://t.<U+2026>",FALSE,0,NA,13-02-2017 06:49,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KherePoonam,16,TRUE,FALSE,NA,NA
27% voting in Uttar Pradesh fifth phase assembly elections till 11 am #uppolls2017 https://t.co/QyFTWpVfi6,FALSE,0,NA,13-02-2017 06:48,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KherePoonam,16,TRUE,FALSE,NA,NA
RT @punjabkesari: <U+092F><U+0942><U+092A><U+0940> <U+091A><U+0941><U+0928><U+093E><U+0935>: 11 <U+092C><U+091C><U+0947> <U+0924><U+0915> 25 <U+092B><U+0940><U+0938><U+0926><U+0940> <U+092E><U+0924><U+0926><U+093E><U+0928>  https://t.co/AfTCjy5V4A #UPElection2017 #UPPolls2017  #UPvotes,FALSE,0,NA,13-02-2017 06:42,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",indrajishil,55,TRUE,FALSE,NA,NA
<U+092F><U+0942><U+092A><U+0940> <U+091A><U+0941><U+0928><U+093E><U+0935>: 11 <U+092C><U+091C><U+0947> <U+0924><U+0915> 25 <U+092B><U+0940><U+0938><U+0926><U+0940> <U+092E><U+0924><U+0926><U+093E><U+0928>  https://t.co/AfTCjy5V4A #UPElection2017 #UPPolls2017  #UPvotes,FALSE,0,NA,13-02-2017 06:42,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RiyaUpriti,16,TRUE,FALSE,NA,NA
"<U+092A><U+094B><U+0932><U+093F><U+0902><U+0917> <U+092C><U+0942><U+0925> <U+092A><U+0930> <U+0917><U+093E><U+092F><U+0924><U+094D><U+0930><U+0940> <U+092A><U+094D><U+0930><U+091C><U+093E><U+092A><U+0924><U+093F> <U+0928><U+0947> <U+0926><U+093F><U+0916><U+093E><U+0908> '<U+0926><U+092C><U+0902><U+0917><U+0908>', <U+0932><U+093E><U+0907><U+0928> <U+092E><U+0947><U+0902> <U+0932><U+0917><U+0947> <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0915><U+094B> <U+092A><U+0940><U+091B><U+0947> <U+091B><U+094B><U+0921><U+093C><U+0915><U+0930> <U+0921><U+093E><U+0932><U+093E> <U+0935><U+094B><U+091F>https://t.co/niIYi9TDJ3<U+2026> https://t.co/I34UKEEWyT",FALSE,0,NA,13-02-2017 06:42,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RiyaUpriti,16,TRUE,FALSE,NA,NA
"#uppolice @igzonelucknow <U+0915><U+092E><U+093F><U+0936><U+094D><U+0928><U+0930>/<U+0921><U+0940><U+0906><U+0908><U+091C><U+0940> <U+092B><U+0948><U+091C><U+093C><U+093E><U+092C><U+093E><U+0926>,<U+091C><U+0928><U+0966> <U+0905><U+092E><U+094D><U+092C><U+0947><U+0921><U+0915><U+0930><U+0928><U+0917><U+0930> <U+092E><U+0947><U+0902> <U+0925><U+093E><U+0928><U+093E> <U+0905><U+0939><U+093F><U+0930><U+094C><U+0932><U+0940> <U+0905><U+0928><U+094D><U+0924><U+0930><U+094D><U+0917><U+0924> <U+092E><U+0924><U+0926><U+093E><U+0928> <U+0915><U+0947><U+0902><U+0926><U+094D><U+0930> <U+0915><U+093E> <U+0928><U+093F><U+0930><U+0940><U+0915><U+094D><U+0937><U+0923><U+2026> https://t.co/U81aUsqbTb",FALSE,0,NA,13-02-2017 06:39,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Vandanasingh200,16,TRUE,FALSE,NA,NA
"#uppolls2017 People casts their vote in #AmbedkarNAGAR https://t.co/qV5s19Lb0V",FALSE,0,NA,13-02-2017 06:37,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ArnavPulkit,16,TRUE,FALSE,NA,NA
Pradhanmantri ji ke baare apshabd kahe gaye hain aur is se main aahaat hoon: HM Rajnath Singh #uppolls2017 https://t.co/ZtFZcZwAEf,FALSE,0,NA,13-02-2017 06:36,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ArnavPulkit,16,TRUE,FALSE,NA,NA
#uppolls2017 Vote for BJP!,FALSE,0,NA,13-02-2017 06:35,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DILIPKU74117049,55,TRUE,FALSE,NA,NA
"#uppolls2017 Gayatri Prajapati casts  his vote in #Amethi https://t.co/PZwhOH7M2T",FALSE,0,NA,13-02-2017 06:34,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vats_prem,16,TRUE,FALSE,NA,NA
Hear it Retarded idiot #RAHULGANDHI @OfficeOfRG new comment #UPPolls2017 https://t.co/GBdvqjVpqA,FALSE,0,NA,13-02-2017 06:33,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",onlytg_gt,55,TRUE,FALSE,NA,NA
"#uppolice @igzonelucknow <U+0915><U+092E><U+093F><U+0936><U+094D><U+0928><U+0930>/<U+0921><U+0940><U+0906><U+0908><U+091C><U+0940> <U+092B><U+0948><U+091C><U+093C><U+093E><U+092C><U+093E><U+0926>,<U+091C><U+0928><U+0966> <U+092B><U+0948><U+091C><U+093C><U+093E><U+092C><U+093E><U+0926> <U+092E><U+0947><U+0902> <U+0925><U+093E><U+0928><U+093E> <U+0917><U+094B><U+0936><U+093E><U+0908><U+0917><U+0902><U+091C> <U+0905><U+0928><U+094D><U+0924><U+0930><U+094D><U+0917><U+0924> <U+092E><U+0924><U+0926><U+093E><U+0928> <U+0915><U+0947><U+0902><U+0926><U+094D><U+0930> <U+0915><U+093E> <U+0928><U+093F><U+0930><U+0940><U+0915><U+094D><U+0937><U+0923> <U+0915><U+2026> https://t.co/NTjJoQhfgZ",FALSE,0,NA,13-02-2017 06:31,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shaikhsohail221,7,TRUE,FALSE,NA,NA
Vote bank Politics played by Mullah #MulayamSinghYadav #UPPolls2017 https://t.co/1v2ZtHpflw,FALSE,0,NA,13-02-2017 06:30,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rohishaky,16,TRUE,FALSE,NA,NA
"#upelections2017 #uppolls2017Top brass may keep mum, but for BJP cadre Ram Mandir still top agenda.Live Details..https://t.co/aTAbhri8qM",FALSE,24,BspUp2017,13-02-2017 06:30,FALSE,NA,8.31E+17,7.09E+17,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UPPolls2017,11,FALSE,FALSE,NA,NA
"LIVE <U+092F><U+0942><U+092A><U+0940> <U+0935><U+093F><U+0927><U+093E><U+0928><U+0938><U+092D><U+093E> <U+091A><U+0941><U+0928><U+093E><U+0935> : <U+0935><U+093F><U+0927><U+093E><U+0928><U+0938><U+092D><U+093E> <U+0905><U+0927><U+094D><U+092F><U+0915><U+094D><U+0937> <U+092E><U+093E><U+0924><U+093E> <U+092A><U+094D><U+0930><U+0938><U+093E><U+0926> <U+092A><U+093E><U+0902><U+0921><U+0947><U+092F> <U+0928><U+0947> <U+0921><U+093E><U+0932><U+093E> <U+0935><U+094B><U+091F>https://t.co/biXB2cvtB4#upelections2017 #uppolls2017",FALSE,0,NA,13-02-2017 06:28,FALSE,NA,8.31E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PandayReena,16,TRUE,FALSE,NA,NA
